review,sentiment,Polaridad_Clustering,Topic_ID,Palabras_Clave,location,gender,date
"Honestly, the app feels stable during regular use. It definitely stands out.",positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Phuket, Thailand",male,2016-03-26
I’d say i enjoy the personalized mixes and suggestions. It keeps things simple.,positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Birmingham, United Kingdom",male,2015-09-13
"For me, it works smoothly with Siri and voice commands. It adds to the overall experience.",positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Tel Aviv, Israel",male,2016-04-07
"For me, the interface looks clean and polished. It adds to the overall experience.",positivo,positivo,1,"interface, clean, samsung, atmos, dolby, mixes, user, problem, money, offline","Jerusalem, Israel",male,2016-01-17
I’d say my music library syncs seamlessly across my devices. It makes listening more enjoyable.,positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Phoenix, United States",male,2017-05-17
"So far, audio quality sounds excellent. It makes listening more enjoyable.",positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Abu Dhabi, United Arab Emirates",male,2016-03-05
"So far, i like the curated playlists and radio stations. It definitely stands out.",positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Boston, United States",male,2016-12-03
The best part is that it integrates perfectly with my Apple devices. It definitely stands out.,positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Copenhagen, Denmark",male,2015-07-28
"For me, managing my library feels powerful once you get used to it.",positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","New York, United States",female,2017-08-28
"In my experience, search works well when looking for specific songs. It definitely stands out.",positivo,positivo,6,"time, service, phone, search, specific, android, family, recommendations, algorithm, convenient","Casablanca, Morocco",male,2016-09-01
"Personally, the app feels stable during regular use. It adds to the overall experience.",positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Casablanca, Morocco",male,2016-08-13
What stands out is that i enjoy the personalized mixes and suggestions.,positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Rabat, Morocco",male,2016-05-03
"For me, it works smoothly with Siri and voice commands. It makes the experience better overall.",positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Washington DC, United States",male,2017-04-13
What stands out is that the interface looks clean and polished. It works really well for me.,positivo,positivo,1,"interface, clean, samsung, atmos, dolby, mixes, user, problem, money, offline","Kumasi, Ghana",male,2016-08-10
What stands out is that my music library syncs seamlessly across my devices. It definitely stands out.,positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Cairo, Egypt",male,2016-07-29
The best part is that audio quality sounds excellent. It definitely stands out.,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Cali, Colombia",female,2018-02-19
The best part is that i like the curated playlists and radio stations.,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Queenstown, New Zealand",female,2018-07-28
"So far, it integrates perfectly with my Apple devices. It makes the experience better overall.",positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Adelaide, Australia",female,2018-05-23
"In my experience, managing my library feels powerful once you get used to it. It adds to the overall experience.",positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Adelaide, Australia",female,2018-06-18
The best part is that search works well when looking for specific songs.,positivo,positivo,6,"time, service, phone, search, specific, android, family, recommendations, algorithm, convenient","Jacksonville, United States",male,2017-06-28
What stands out is that the app feels stable during regular use. It makes the experience better overall.,positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Cape Town, South Africa",male,2016-09-05
"In my experience, i enjoy the personalized mixes and suggestions. It works really well for me.",positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Lyon, France",male,2015-07-12
"Personally, it works smoothly with Siri and voice commands. It definitely stands out.",positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Frankfurt, Germany",male,2015-11-01
"So far, the interface looks clean and polished. That’s something I appreciate.",positivo,positivo,1,"interface, clean, samsung, atmos, dolby, mixes, user, problem, money, offline","Stockholm, Sweden",male,2015-09-17
"Honestly, my music library syncs seamlessly across my devices. It makes listening more enjoyable.",positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Lusaka, Zambia",male,2016-05-16
What stands out is that audio quality sounds excellent. It works really well for me.,positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Milan, Italy",male,2015-07-23
"Honestly, i like the curated playlists and radio stations. That’s something I appreciate.",positivo,positivo,0,"audio, curated, lossless, enjoyable, update, option, price, issue, problems, platforms","Valparaíso, Chile",female,2017-12-07
One thing I like is that it integrates perfectly with my Apple devices. It adds to the overall experience.,positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Tunis, Tunisia",male,2016-06-26
"For me, managing my library feels powerful once you get used to it. It makes listening more enjoyable.",positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Accra, Ghana",male,2016-05-11
One thing I like is that search works well when looking for specific songs. It makes the experience better overall.,positivo,positivo,6,"time, service, phone, search, specific, android, family, recommendations, algorithm, convenient","Guayaquil, Ecuador",female,2018-03-18
What stands out is that the app feels stable during regular use. It makes listening more enjoyable.,positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Mexico City, Mexico",male,2017-03-14
What stands out is that i enjoy the personalized mixes and suggestions. That’s something I appreciate.,positivo,positivo,3,"lossless, powerful, stable, regular, suggestions, personalized, choice, smooth, options, product","Abu Dhabi, United Arab Emirates",male,2016-02-23
"Personally, it works smoothly with Siri and voice commands. It adds to the overall experience.",positivo,positivo,5,"voice, lyrics, commands, device, android, services, users, bugs, complaints, trial","Hong Kong, China",male,2016-04-04
"Honestly, the interface looks clean and polished. It works really well for me.",positivo,positivo,1,"interface, clean, samsung, atmos, dolby, mixes, user, problem, money, offline","Córdoba, Argentina",female,2018-01-15
"So far, my music library syncs seamlessly across my devices. It keeps things simple.",positivo,positivo,2,"android, devices, platform, syncs, support, clear, feature, sweet, affordable, access","Gold Coast, Australia",female,2018-05-02
